"county_geoid","place_geoid","tract_geoid","county","place","tract","county_pop","place_pop","tract_pop","overlap_percent"
6061,662938,6061021129,"Placer","Roseville","Census Tract 211.29, Placer County, California",385512,135637,3352,0.136295345533396
6059,616532,6059063701,"Orange","Costa Mesa","Census Tract 637.01, Orange County, California",3168044,113159,5930,1
6071,613214,6071000107,"San Bernardino","Chino Hills","Census Tract 1.07, San Bernardino County, California",2149031,80701,3062,0.873964017421436
6071,613210,6071000107,"San Bernardino","Chino","Census Tract 1.07, San Bernardino County, California",2149031,89631,3062,0.126035982578564
6071,681344,6071000817,"San Bernardino","Upland","Census Tract 8.17, San Bernardino County, California",2149031,76596,3897,1
6037,644000,6037273402,"Los Angeles","Los Angeles","Census Tract 2734.02, Los Angeles County, California",10081570,3966936,2641,1
6037,619766,6037551402,"Los Angeles","Downey","Census Tract 5514.02, Los Angeles County, California",10081570,112322,4677,1
6037,655618,6037553503,"Los Angeles","Paramount","Census Tract 5535.03, Los Angeles County, California",10081570,54513,2906,1
6037,632548,6037602508,"Los Angeles","Hawthorne","Census Tract 6025.08, Los Angeles County, California",10081570,87107,6922,1
6037,684116,6037602802,"Los Angeles","West Athens CDP","Census Tract 6028.02, Los Angeles County, California",10081570,9706,5019,1
6025,621782,6025011400,"Imperial","El Centro","Census Tract 114, Imperial County, California",180701,44003,4570,1
6013,616000,6013328000,"Contra Costa","Concord","Census Tract 3280, Contra Costa County, California",1142251,129183,2340,1
6037,678148,6037480101,"Los Angeles","Temple City","Census Tract 4801.01, Los Angeles County, California",10081570,36042,3731,1
6037,644000,6037224700,"Los Angeles","Los Angeles","Census Tract 2247, Los Angeles County, California",10081570,3966936,6238,1
6065,685446,6065043270,"Riverside","Wildomar","Census Tract 432.70, Riverside County, California",2411439,36445,6071,1
6029,603526,6029002820,"Kern","Bakersfield","Census Tract 28.20, Kern County, California",887641,377917,6506,1
6085,668000,6085503116,"Santa Clara","San Jose","Census Tract 5031.16, Santa Clara County, California",1927470,1027690,6178,1
6029,603526,6029001201,"Kern","Bakersfield","Census Tract 12.01, Kern County, California",887641,377917,2936,1
6065,646842,6065042740,"Riverside","Menifee","Census Tract 427.40, Riverside County, California",2411439,90349,1858,1
6083,654120,6083002009,"Santa Barbara","Orcutt CDP","Census Tract 20.09, Santa Barbara County, California",444829,31118,4008,1
6001,668084,6001432200,"Alameda","San Leandro","Census Tract 4322, Alameda County, California",1656754,90025,4078,1
6077,645484,6077005125,"San Joaquin","Manteca","Census Tract 51.25, San Joaquin County, California",742603,79129,1916,1
6077,640704,6077005127,"San Joaquin","Lathrop","Census Tract 51.27, San Joaquin County, California",742603,22341,6089,1
6075,667000,6075032902,"San Francisco","San Francisco","Census Tract 329.02, San Francisco County, California",874961,874961,4457,1
6103,656042,6103000300,"Tehama","Paskenta CDP","Census Tract 3, Tehama County, California",63912,102,4433,0.0575092519489527
6103,624568,6103000300,"Tehama","Flournoy CDP","Census Tract 3, Tehama County, California",63912,155,4433,0.312752015413376
6103,659604,6103000300,"Tehama","Rancho Tehama Reserve CDP","Census Tract 3, Tehama County, California",63912,1682,4433,0.629738732637672
6067,622020,6067009309,"Sacramento","Elk Grove","Census Tract 93.09, Sacramento County, California",1524553,170825,2340,1
6037,644000,6037124400,"Los Angeles","Los Angeles","Census Tract 1244, Los Angeles County, California",10081570,3966936,4858,1
6081,617918,6081601603,"San Mateo","Daly City","Census Tract 6016.03, San Mateo County, California",767423,106677,6009,1
6037,644000,6037276603,"Los Angeles","Los Angeles","Census Tract 2766.03, Los Angeles County, California",10081570,3966936,5489,1
6037,644000,6037275102,"Los Angeles","Los Angeles","Census Tract 2751.02, Los Angeles County, California",10081570,3966936,4338,1
6067,624498,6067009319,"Sacramento","Florin CDP","Census Tract 93.19, Sacramento County, California",1524553,47555,4276,1
6073,641124,6073014002,"San Diego","Lemon Grove","Census Tract 140.02, San Diego County, California",3316073,26802,5051,0.554107480204067
6073,673696,6073014002,"San Diego","Spring Valley CDP (San Diego County)","Census Tract 140.02, San Diego County, California",3316073,31650,5051,0.042997739117585
6073,640326,6073014002,"San Diego","La Presa CDP","Census Tract 140.02, San Diego County, California",3316073,38227,5051,0.402894780678349
6037,646492,6037533402,"Los Angeles","Maywood","Census Tract 5334.02, Los Angeles County, California",10081570,27332,4240,1
6019,627000,6019005403,"Fresno","Fresno","Census Tract 54.03, Fresno County, California",984521,525010,4872,1
6095,623182,6095252502,"Solano","Fairfield","Census Tract 2525.02, Solano County, California",441829,115282,2106,1
6037,644000,6037211120,"Los Angeles","Los Angeles","Census Tract 2111.20, Los Angeles County, California",10081570,3966936,5635,1
6037,680000,6037651221,"Los Angeles","Torrance","Census Tract 6512.21, Los Angeles County, California",10081570,145492,3697,1
6037,611530,6037543801,"Los Angeles","Carson","Census Tract 5438.01, Los Angeles County, California",10081570,92079,5159,1
6099,648354,6099000911,"Stanislaus","Modesto","Census Tract 9.11, Stanislaus County, California",543194,212616,4870,1
6099,648354,6099000910,"Stanislaus","Modesto","Census Tract 9.10, Stanislaus County, California",543194,212616,7549,1
6037,644000,6037224600,"Los Angeles","Los Angeles","Census Tract 2246, Los Angeles County, California",10081570,3966936,3385,1
6001,653000,6001405902,"Alameda","Oakland","Census Tract 4059.02, Alameda County, California",1656754,425097,2942,1
6001,622594,6001425102,"Alameda","Emeryville","Census Tract 4251.02, Alameda County, California",1656754,11899,3906,1
6083,669070,6083000400,"Santa Barbara","Santa Barbara","Census Tract 4, Santa Barbara County, California",444829,91376,5426,1
6037,632548,6037601600,"Los Angeles","Hawthorne","Census Tract 6016, Los Angeles County, California",10081570,87107,4439,0.0162268537194148
6037,641180,6037601600,"Los Angeles","Lennox CDP","Census Tract 6016, Los Angeles County, California",10081570,21818,4439,0.983773146280585
6075,667000,6075033201,"San Francisco","San Francisco","Census Tract 332.01, San Francisco County, California",874961,874961,4551,1
6037,604870,6037533805,"Los Angeles","Bell","Census Tract 5338.05, Los Angeles County, California",10081570,35682,3485,1
6073,613392,6073012800,"San Diego","Chula Vista","Census Tract 128, San Diego County, California",3316073,268920,4406,1
6071,665000,6071007603,"San Bernardino","San Bernardino","Census Tract 76.03, San Bernardino County, California",2149031,216089,5166,0.00325535750183477
6071,633588,6071007603,"San Bernardino","Highland","Census Tract 76.03, San Bernardino County, California",2149031,55049,5166,0.996744642498165
6071,665000,6071004404,"San Bernardino","San Bernardino","Census Tract 44.04, San Bernardino County, California",2149031,216089,4598,1
6065,655254,6065941400,"Riverside","Palm Springs","Census Tract 9414, Riverside County, California",2411439,47897,3872,1
6039,645022,6039000900,"Madera","Madera","Census Tract 9, Madera County, California",155433,64833,11006,1
6037,613560,6037405900,"Los Angeles","Citrus CDP","Census Tract 4059, Los Angeles County, California",10081570,10150,3951,0.00285507356634856
6037,616742,6037405900,"Los Angeles","Covina","Census Tract 4059, Los Angeles County, California",10081570,48095,3951,0.997144926433651
6075,667000,6075026401,"San Francisco","San Francisco","Census Tract 264.01, San Francisco County, California",874961,874961,3738,1
6073,666000,6073000900,"San Diego","San Diego","Census Tract 9, San Diego County, California",3316073,1409573,5741,1
6037,644000,6037231600,"Los Angeles","Los Angeles","Census Tract 2316, Los Angeles County, California",10081570,3966936,7420,1
6013,616000,6013333101,"Contra Costa","Concord","Census Tract 3331.01, Contra Costa County, California",1142251,129183,4441,1
6037,644000,6037123700,"Los Angeles","Los Angeles","Census Tract 1237, Los Angeles County, California",10081570,3966936,4435,1
6071,665000,6071003803,"San Bernardino","San Bernardino","Census Tract 38.03, San Bernardino County, California",2149031,216089,5531,0.0574277073020753
6071,660466,6071003803,"San Bernardino","Rialto","Census Tract 38.03, San Bernardino County, California",2149031,103045,5531,0.942572292697925
6019,627000,6019001000,"Fresno","Fresno","Census Tract 10, Fresno County, California",984521,525010,4255,1
6073,666000,6073000500,"San Diego","San Diego","Census Tract 5, San Diego County, California",3316073,1409573,3151,1
6067,602553,6067005506,"Sacramento","Arden-Arcade CDP","Census Tract 55.06, Sacramento County, California",1524553,102864,3843,1
6071,633434,6071010016,"San Bernardino","Hesperia","Census Tract 100.16, San Bernardino County, California",2149031,94203,6086,1
6037,644000,6037276000,"Los Angeles","Los Angeles","Census Tract 2760, Los Angeles County, California",10081570,3966936,5657,1
6067,613588,6067008142,"Sacramento","Citrus Heights","Census Tract 81.42, Sacramento County, California",1524553,87373,3731,1
6037,644000,6037119002,"Los Angeles","Los Angeles","Census Tract 1190.02, Los Angeles County, California",10081570,3966936,7976,1
6063,659080,6063000100,"Plumas","Quincy CDP","Census Tract 1, Plumas County, California",18660,1952,5446,0.259287064647896
6063,621026,6063000100,"Plumas","East Quincy CDP","Census Tract 1, Plumas County, California",18660,2210,5446,0.740712935352104
6047,622286,6047000901,"Merced","El Nido CDP","Census Tract 9.01, Merced County, California",271382,338,4028,0.52588788995471
6047,645006,6047000901,"Merced","McSwain CDP","Census Tract 9.01, Merced County, California",271382,4399,4028,0.105477044590955
6047,646898,6047000901,"Merced","Merced","Census Tract 9.01, Merced County, California",271382,82662,4028,0.368635065454335
6065,636434,6065045117,"Riverside","Indian Wells","Census Tract 451.17, Riverside County, California",2411439,5370,4053,0.0660438521368409
6065,655184,6065045117,"Riverside","Palm Desert","Census Tract 451.17, Riverside County, California",2411439,52575,4053,0.933956147863159
6037,656000,6037462600,"Los Angeles","Pasadena","Census Tract 4626, Los Angeles County, California",10081570,141258,2152,1
6099,648354,6099000909,"Stanislaus","Modesto","Census Tract 9.09, Stanislaus County, California",543194,212616,5437,1
6113,618100,6113010701,"Yolo","Davis","Census Tract 107.01, Yolo County, California",217352,68543,5140,1
6037,644000,6037191620,"Los Angeles","Los Angeles","Census Tract 1916.20, Los Angeles County, California",10081570,3966936,2532,1
6107,680644,6107002204,"Tulare","Tulare","Census Tract 22.04, Tulare County, California",461898,63547,6280,1
6019,627000,6019004404,"Fresno","Fresno","Census Tract 44.04, Fresno County, California",984521,525010,3152,1
6065,636448,6065045501,"Riverside","Indio","Census Tract 455.01, Riverside County, California",2411439,89469,5936,1
6037,644000,6037199900,"Los Angeles","Los Angeles","Census Tract 1999, Los Angeles County, California",10081570,3966936,2692,1
6113,645064,6113011500,"Yolo","Madison CDP","Census Tract 115, Yolo County, California",217352,581,5722,0.171002316099186
6113,631540,6113011500,"Yolo","Guinda CDP","Census Tract 115, Yolo County, California",217352,237,5722,0.321895331574169
6113,622846,6113011500,"Yolo","Esparto CDP","Census Tract 115, Yolo County, California",217352,3272,5722,0.507102352326645
6037,619766,6037550400,"Los Angeles","Downey","Census Tract 5504, Los Angeles County, California",10081570,112322,1226,1
6099,648354,6099001700,"Stanislaus","Modesto","Census Tract 17, Stanislaus County, California",543194,212616,2738,1
6037,630000,6037302301,"Los Angeles","Glendale","Census Tract 3023.01, Los Angeles County, California",10081570,200232,3985,1
6083,669196,6083002404,"Santa Barbara","Santa Maria","Census Tract 24.04, Santa Barbara County, California",444829,106224,8949,1
6037,615044,6037542501,"Los Angeles","Compton","Census Tract 5425.01, Los Angeles County, California",10081570,96803,4891,1
6077,675000,6077003406,"San Joaquin","Stockton","Census Tract 34.06, San Joaquin County, California",742603,309228,3938,1
6071,659962,6071008002,"San Bernardino","Redlands","Census Tract 80.02, San Bernardino County, California",2149031,71198,7585,1
6053,648872,6053012800,"Monterey","Monterey","Census Tract 128, Monterey County, California",433410,28352,4881,0.975276415196707
6053,618590,6053012800,"Monterey","Del Monte Forest CDP","Census Tract 128, Monterey County, California",433410,4105,4881,0.0247235848032931
6073,613392,6073013312,"San Diego","Chula Vista","Census Tract 133.12, San Diego County, California",3316073,268920,2549,1
6085,677000,6085509107,"Santa Clara","Sunnyvale","Census Tract 5091.07, Santa Clara County, California",1927470,152770,4957,1
6067,664000,6067003102,"Sacramento","Sacramento","Census Tract 31.02, Sacramento County, California",1524553,500930,3158,1
6037,644000,6037185202,"Los Angeles","Los Angeles","Census Tract 1852.02, Los Angeles County, California",10081570,3966936,3627,1
6065,649270,6065042516,"Riverside","Moreno Valley","Census Tract 425.16, Riverside County, California",2411439,207289,4378,1
6037,644000,6037209520,"Los Angeles","Los Angeles","Census Tract 2095.20, Los Angeles County, California",10081570,3966936,2797,1
6085,655282,6085510803,"Santa Clara","Palo Alto","Census Tract 5108.03, Santa Clara County, California",1927470,66573,2700,1
6037,644000,6037211500,"Los Angeles","Los Angeles","Census Tract 2115, Los Angeles County, California",10081570,3966936,4175,1
6037,660018,6037620521,"Los Angeles","Redondo Beach","Census Tract 6205.21, Los Angeles County, California",10081570,67423,3958,1
6077,675000,6077001600,"San Joaquin","Stockton","Census Tract 16, San Joaquin County, California",742603,309228,2292,0.936915301613241
