bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06007500229031,060750229031,G0600750022903,06075022903,1,1,1,1,1
G06007500229032,060750229032,G0600750022903,06075022903,1,1,1,1,0.987755045599
G06007500229032,060750229032,G0600750061400,06075061400,0,0,0,0,0.011933817785
G06007500229032,060750229032,G0600750025100,06075025100,0,0,0,0,3.11136617e-4
G06007500229033,060750229033,G0600750022903,06075022903,1,1,1,1,1
G06007500230011,060750230011,G0600750023001,06075023001,1,1,1,1,0.999524338844
G06007500230011,060750230011,G0600750025701,06075025701,0,0,0,0,4.75661156e-4
G06007500230012,060750230012,G0600750023001,06075023001,1,1,1,1,1
G06007500230013,060750230013,G0600750023001,06075023001,1,1,1,1,1
G06007500230031,060750230031,G0600750023003,06075023003,1,1,1,1,1
G06007500230032,060750230032,G0600750023003,06075023003,1,1,1,1,1
G06007500230033,060750230033,G0600750023003,06075023003,1,1,1,1,1
G06007500231021,060750231021,G0600750023102,06075023102,1,1,1,1,1
G06007500231022,060750231022,G0600750023102,06075023102,1,1,1,1,1
G06007500231031,060750231031,G0600750023103,06075023103,0.657168299199,0.642536835362,0.607561929596,0.619106699752,0.984527181409
G06007500231031,060750231031,G0600750023102,06075023102,0.342831700801,0.357463164638,0.392438070404,0.380893300248,0.015472818591
G06007500231032,060750231032,G0600750017902,06075017902,0,0,0,0,0.287674520658
G06007500231032,060750231032,G0600750023103,06075023103,1,1,1,1,0.712325479342
G06007500232001,060750232001,G0600750023200,06075023200,1,1,1,1,1
G06007500232002,060750232002,G0600750023200,06075023200,1,1,1,1,1
G06007500232003,060750232003,G0600750023200,06075023200,1,1,1,1,1
G06007500233001,060750233001,G0600750023300,06075023300,1,1,1,1,0.992465650116
G06007500233001,060750233001,G0600750025800,06075025800,0,0,0,0,3.87850232e-4
G06007500233001,060750233001,G0600750026402,06075026402,0,0,0,0,0.007146499652
G06007500233002,060750233002,G0600750023300,06075023300,1,1,1,1,1
G06007500234001,060750234001,G0600750023400,06075023400,1,1,1,1,1
G06007500234002,060750234002,G0600750023400,06075023400,1,1,1,1,1
G06007500251001,060750251001,G0600750025100,06075025100,1,1,1,1,1
G06007500251002,060750251002,G0600750025100,06075025100,1,1,1,1,1
G06007500251003,060750251003,G0600750025100,06075025100,1,1,1,1,1
G06007500252001,060750252001,G0600750025200,06075025200,1,1,1,1,1
G06007500252002,060750252002,G0600750025200,06075025200,1,1,1,1,1
G06007500252003,060750252003,G0600750025200,06075025200,1,1,1,1,1
G06007500252004,060750252004,G0600750025200,06075025200,1,1,1,1,1
G06007500253001,060750253001,G0600750025300,06075025300,1,1,1,1,1
G06007500253002,060750253002,G0600750025300,06075025300,1,1,1,1,1
G06007500253003,060750253003,G0600750025300,06075025300,1,1,1,1,1
G06007500253004,060750253004,G0600750025300,06075025300,0.882770870337,0.885695187166,0.89562764457,0.886010362694,0.875014941072
G06007500253004,060750253004,G0600750021500,06075021500,0.117229129663,0.114304812834,0.10437235543,0.113989637306,0.124985058928
G06007500254011,060750254011,G0600750025401,06075025401,1,1,1,1,1
G06007500254012,060750254012,G0600750025401,06075025401,1,1,1,1,1
G06007500254013,060750254013,G0600750025401,06075025401,1,1,1,1,1
G06007500254021,060750254021,G0600750025402,06075025402,1,1,1,1,1
G06007500254022,060750254022,G0600750025402,06075025402,1,1,1,1,1
G06007500254023,060750254023,G0600750025402,06075025402,1,1,1,1,0.993579628924
G06007500254023,060750254023,G0600750025403,06075025403,0,0,0,0,0.006420371076
G06007500254031,060750254031,G0600750025403,06075025403,1,1,1,1,1
G06007500254032,060750254032,G0600750025403,06075025403,1,1,1,1,1
G06007500255011,060750255011,G0600750025500,06075025500,1,1,1,1,1
G06007500255012,060750255012,G0600750025500,06075025500,1,1,1,1,1
G06007500255013,060750255013,G0600750025500,06075025500,1,1,1,1,1
G06007500255021,060750255021,G0600750025500,06075025500,1,1,1,1,1
G06007500255022,060750255022,G0600750025500,06075025500,1,1,1,1,0.998068366336
G06007500255022,060750255022,G0600750031100,06075031100,0,0,0,0,0.001931633664
G06007500255023,060750255023,G0600750025500,06075025500,1,1,1,1,1
G06007500256001,060750256001,G0600750025600,06075025600,0.986588181343,0.986478136389,0.986802902578,0.9856972634,0.922231287615
G06007500256001,060750256001,G0600750025701,06075025701,0.013411818657,0.013521863611,0.013197097422,0.0143027366,0.077768712385
G06007500256002,060750256002,G0600750025600,06075025600,1,1,1,1,1
G06007500256003,060750256003,G0600750025600,06075025600,1,1,1,1,1
G06007500256004,060750256004,G0600750025600,06075025600,0.999452437118,0.999420747273,0.999445547614,0.999483679098,0.999472598803
G06007500256004,060750256004,G0600750025500,06075025500,5.47562882e-4,5.79252727e-4,5.54452386e-4,5.16320902e-4,5.27401197e-4
G06007500257011,060750257011,G0600750025701,06075025701,1,1,1,1,1
G06007500257012,060750257012,G0600750025701,06075025701,1,1,1,1,1
G06007500257013,060750257013,G0600750025701,06075025701,1,1,1,1,1
G06007500257021,060750257021,G0600750025702,06075025702,1,1,1,1,1
G06007500257022,060750257022,G0600750025702,06075025702,1,1,1,1,1
G06007500257023,060750257023,G0600750025702,06075025702,1,1,1,1,1
G06007500258001,060750258001,G0600750025800,06075025800,1,1,1,1,1
G06007500258002,060750258002,G0600750023300,06075023300,0,0,0,0,0.013481374683
G06007500258002,060750258002,G0600750025800,06075025800,1,1,1,1,0.937565267775
G06007500258002,060750258002,G0600750026402,06075026402,0,0,0,0,0.048953357543
G06007500259001,060750259001,G0600750025900,06075025900,0.999961018024,0.999967078316,0.999966222898,0.999967598651,0.996750554371
G06007500259001,060750259001,G0600750980501,06075980501,3.8981976e-5,3.2921684e-5,3.3777102e-5,3.2401349e-5,0.003249445629
G06007500259002,060750259002,G0600750025900,06075025900,0.965254237288,0.966767371601,0.967302452316,0.96821192053,0.91046517651
G06007500259002,060750259002,G0600750980501,06075980501,0.034745762712,0.033232628399,0.032697547684,0.03178807947,0.08953482349
G06007500260011,060750260011,G0600750026001,06075026001,1,1,1,1,1
G06007500260012,060750260012,G0600750026001,06075026001,1,1,1,1,1
G06007500260013,060750260013,G0600750026001,06075026001,1,1,1,1,1
G06007500260014,060750260014,G0600750026001,06075026001,1,1,1,1,1
G06007500260021,060750260021,G0600750026002,06075026002,1,1,1,1,1
G06007500260022,060750260022,G0600750026002,06075026002,1,1,1,1,1
G06007500260031,060750260031,G0600750026003,06075026003,0.999992435182,0.999993371211,0.999990049562,0.999990298713,0.993807936292
G06007500260031,060750260031,G0600750980501,06075980501,7.564818e-6,6.628789e-6,9.950438e-6,9.701287e-6,0.006192063708
G06007500260032,060750260032,G0600750026003,06075026003,0.998258426417,0.998297617976,0.998081650494,0.998144505982,0.968346755531
G06007500260032,060750260032,G0600750980501,06075980501,0.001390481675,0.001342239143,0.001521581926,0.001471726686,0.011033972045
G06007500260032,060750260032,G0600750026302,06075026302,3.51091908e-4,3.6014288e-4,3.9676758e-4,3.83767332e-4,0.020619272424
G06007500260041,060750260041,G0600750026004,06075026004,1,1,1,1,1
G06007500260042,060750260042,G0600750026004,06075026004,1,1,1,1,1
G06007500261001,060750261001,G0600750026100,06075026100,1,1,1,1,1
G06007500261002,060750261002,G0600750026100,06075026100,1,1,1,1,1
G06007500261003,060750261003,G0600750026100,06075026100,1,1,1,1,1
G06007500261004,060750261004,G0600750026100,06075026100,1,1,1,1,1
G06007500262011,060750262011,G0600750026200,06075026200,1,1,1,1,1
G06007500262012,060750262012,G0600750026200,06075026200,1,1,1,1,1
G06007500262013,060750262013,G0600750026200,06075026200,1,1,1,1,1
G06007500262021,060750262021,G0600750026200,06075026200,1,1,1,1,1
G06007500262022,060750262022,G0600750026200,06075026200,1,1,1,1,1
G06007500263011,060750263011,G0600750026301,06075026301,1,1,1,1,1
G06007500263012,060750263012,G0600750026301,06075026301,1,1,1,1,1
G06007500263013,060750263013,G0600750026301,06075026301,1,1,1,1,1
G06007500263021,060750263021,G0600750026302,06075026302,1,1,1,1,1
G06007500263022,060750263022,G0600750026302,06075026302,1,1,1,1,1
G06007500263023,060750263023,G0600750026302,06075026302,1,1,1,1,1
G06007500263031,060750263031,G0600750026303,06075026303,1,1,1,1,0.99680030293
G06007500263031,060750263031,G0600750026302,06075026302,0,0,0,0,0.00319969707
G06007500263032,060750263032,G0600750026303,06075026303,1,1,1,1,1
G06007500263033,060750263033,G0600750026303,06075026303,0.99934312816,0.999435692121,0.999643624844,0.999410102661,0.999415290162
G06007500263033,060750263033,G0600750026200,06075026200,6.5687184e-4,5.64307879e-4,3.56375156e-4,5.89897339e-4,5.84709838e-4
G06007500264011,060750264011,G0600750026401,06075026401,1,1,1,1,1
G06007500264012,060750264012,G0600750026401,06075026401,1,1,1,1,1
G06007500264021,060750264021,G0600750026402,06075026402,1,1,1,1,1
G06007500264022,060750264022,G0600750026402,06075026402,1,1,1,1,1
G06007500264023,060750264023,G0600750026402,06075026402,0.99190809382,0.991934418227,0.992853794198,0.992996718314,0.97181498585
G06007500264023,060750264023,G0600750980501,06075980501,0.00809190618,0.008065581773,0.007146205802,0.007003281686,0.02818501415
G06007500264031,060750264031,G0600750026403,06075026403,1,1,1,1,0.999442945092
G06007500264031,060750264031,G0600750061000,06075061000,0,0,0,0,5.57054908e-4
G06007500264032,060750264032,G0600750026403,06075026403,1,1,1,1,1
G06007500264041,060750264041,G0600750026404,06075026404,1,1,1,1,1
G06007500264042,060750264042,G0600750026404,06075026404,1,1,1,1,1
G06007500301011,060750301011,G0600750030101,06075030101,1,1,1,1,1
G06007500301012,060750301012,G0600750030101,06075030101,1,1,1,1,0.974874223725
G06007500301012,060750301012,G0600750980300,06075980300,0,0,0,0,0.025125776275
G06007500301013,060750301013,G0600750030101,06075030101,1,1,1,1,0.98470727225
G06007500301013,060750301013,G0600750980300,06075980300,0,0,0,0,0.01529272775
G06007500301014,060750301014,G0600750030101,06075030101,1,1,1,1,1
G06007500301021,060750301021,G0600750030102,06075030102,1,1,1,1,1
G06007500301022,060750301022,G0600750030102,06075030102,1,1,1,1,1
G06007500301023,060750301023,G0600750030102,06075030102,1,1,1,1,1
G06007500301024,060750301024,G0600750030102,06075030102,1,1,1,1,1
G06007500302011,060750302011,G0600750030201,06075030201,1,1,1,1,1
G06007500302012,060750302012,G0600750030201,06075030201,1,1,1,1,1
G06007500302013,060750302013,G0600750030201,06075030201,1,1,1,1,1
G06007500302021,060750302021,G0600750030202,06075030202,1,1,1,1,0.992173270982
G06007500302021,060750302021,G0600750980300,06075980300,0,0,0,0,0.007826729018
G06007500302022,060750302022,G0600750030202,06075030202,1,1,1,1,1
G06007500302023,060750302023,G0600750030202,06075030202,1,1,1,1,1
G06007500303011,060750303011,G0600750030301,06075030301,1,1,1,1,1
G06007500303012,060750303012,G0600750030301,06075030301,1,1,1,1,1
G06007500303013,060750303013,G0600750030301,06075030301,1,1,1,1,1
G06007500303014,060750303014,G0600750030301,06075030301,1,1,1,1,0.99369289157
G06007500303014,060750303014,G0600750030302,06075030302,0,0,0,0,0.00630710843
G06007500303021,060750303021,G0600750030302,06075030302,1,1,1,1,1
G06007500303022,060750303022,G0600750030302,06075030302,0.993588015558,0.994153403554,0.995119787045,0.995300930321,0.994817746382
G06007500303022,060750303022,G0600750030400,06075030400,0.006411984442,0.005846596446,0.004880212955,0.004699069679,0.005182253618
G06007500303023,060750303023,G0600750030302,06075030302,1,1,1,1,1
G06007500304001,060750304001,G0600750030400,06075030400,1,1,1,1,1
G06007500304002,060750304002,G0600750030400,06075030400,1,1,1,1,1
G06007500304003,060750304003,G0600750030400,06075030400,1,1,1,1,1
G06007500304004,060750304004,G0600750030400,06075030400,1,1,1,1,1
G06007500304005,060750304005,G0600750030400,06075030400,1,1,1,1,1
G06007500305001,060750305001,G0600750030500,06075030500,1,1,1,1,1
G06007500305002,060750305002,G0600750030500,06075030500,1,1,1,1,1
G06007500305003,060750305003,G0600750030500,06075030500,1,1,1,1,1
G06007500306001,060750306001,G0600750030600,06075030600,1,1,1,1,1
G06007500306002,060750306002,G0600750030600,06075030600,1,1,1,1,1
G06007500306003,060750306003,G0600750030600,06075030600,1,1,1,1,1
G06007500307001,060750307001,G0600750030700,06075030700,1,1,1,1,1
G06007500307002,060750307002,G0600750030700,06075030700,1,1,1,1,1
G06007500307003,060750307003,G0600750030700,06075030700,1,1,1,1,1
G06007500308001,060750308001,G0600750030800,06075030800,1,1,1,1,1
G06007500308002,060750308002,G0600750030800,06075030800,1,1,1,1,1
G06007500308003,060750308003,G0600750030800,06075030800,1,1,1,1,1
G06007500308004,060750308004,G0600750030800,06075030800,1,1,1,1,1
G06007500308005,060750308005,G0600750030800,06075030800,1,1,1,1,1
G06007500309001,060750309001,G0600750030900,06075030900,1,1,1,1,1
G06007500309002,060750309002,G0600750030900,06075030900,1,1,1,1,1
G06007500309003,060750309003,G0600750030900,06075030900,1,1,1,1,1
G06007500309004,060750309004,G0600750030900,06075030900,1,1,1,1,1
G06007500309005,060750309005,G0600750030900,06075030900,1,1,1,1,1
G06007500309006,060750309006,G0600750030900,06075030900,1,1,1,1,0.960891283511
G06007500309006,060750309006,G0600750030800,06075030800,0,0,0,0,0.001241412508
G06007500309006,060750309006,G0600750033201,06075033201,0,0,0,0,0.037867303981
G06007500309007,060750309007,G0600750030900,06075030900,1,1,1,1,0.92669803835
G06007500309007,060750309007,G0600750033201,06075033201,0,0,0,0,0.072275097701
G06007500309007,060750309007,G0600750033204,06075033204,0,0,0,0,0.001026863949
G06007500310001,060750310001,G0600750031000,06075031000,1,1,1,1,1
G06007500310002,060750310002,G0600750031000,06075031000,1,1,1,1,1
G06007500310003,060750310003,G0600750031000,06075031000,1,1,1,1,1
G06007500311001,060750311001,G0600750031100,06075031100,1,1,1,1,1
G06007500311002,060750311002,G0600750031100,06075031100,1,1,1,1,1
G06007500311003,060750311003,G0600750031100,06075031100,1,1,1,1,1
G06007500311004,060750311004,G0600750031100,06075031100,1,1,1,1,1
G06007500311005,060750311005,G0600750031100,06075031100,1,1,1,1,1
G06007500312011,060750312011,G0600750031201,06075031201,1,1,1,1,1
G06007500312012,060750312012,G0600750031000,06075031000,0,0,0,0,0.005994312674
G06007500312012,060750312012,G0600750031201,06075031201,1,1,1,1,0.994005687326
G06007500312013,060750312013,G0600750031201,06075031201,1,1,1,1,1
G06007500312014,060750312014,G0600750031201,06075031201,1,1,1,1,1
G06007500312021,060750312021,G0600750031202,06075031202,1,1,1,1,1
G06007500312022,060750312022,G0600750031202,06075031202,1,1,1,1,1
G06007500313011,060750313011,G0600750031301,06075031301,1,1,1,1,1
G06007500313012,060750313012,G0600750031301,06075031301,1,1,1,1,1
G06007500313013,060750313013,G0600750031301,06075031301,1,1,1,1,1
G06007500313021,060750313021,G0600750031302,06075031302,1,1,1,1,1
G06007500313022,060750313022,G0600750031302,06075031302,1,1,1,1,1
G06007500313023,060750313023,G0600750031302,06075031302,1,1,1,1,1
G06007500314011,060750314011,G0600750031400,06075031400,1,1,1,1,1
G06007500314012,060750314012,G0600750031400,06075031400,1,1,1,1,1
G06007500314021,060750314021,G0600750031400,06075031400,1,1,1,1,1
G06007500314022,060750314022,G0600750031400,06075031400,1,1,1,1,1
G06007500314023,060750314023,G0600750031400,06075031400,1,1,1,1,1
G06007500326011,060750326011,G0600750032601,06075032601,1,1,1,1,1
G06007500326012,060750326012,G0600750032601,06075032601,1,1,1,1,1
G06007500326013,060750326013,G0600750032601,06075032601,1,1,1,1,1
G06007500326021,060750326021,G0600750032602,06075032602,1,1,1,1,1
G06007500326022,060750326022,G0600750032602,06075032602,1,1,1,1,1
G06007500326023,060750326023,G0600750032602,06075032602,1,1,1,1,1
G06007500327001,060750327001,G0600750032700,06075032700,1,1,1,1,1
G06007500327002,060750327002,G0600750032700,06075032700,1,1,1,1,1
G06007500327003,060750327003,G0600750032700,06075032700,1,1,1,1,1
G06007500327004,060750327004,G0600750032700,06075032700,1,1,1,1,1
G06007500327005,060750327005,G0600750032700,06075032700,1,1,1,1,1
G06007500327006,060750327006,G0600750032700,06075032700,1,1,1,1,1
G06007500327007,060750327007,G0600750032700,06075032700,1,1,1,1,1
G06007500328011,060750328011,G0600750032801,06075032801,1,1,1,1,1
G06007500328012,060750328012,G0600750032801,06075032801,1,1,1,1,1
G06007500328013,060750328013,G0600750032801,06075032801,1,1,1,1,1
G06007500328021,060750328021,G0600750032802,06075032802,1,1,1,1,1
G06007500328022,060750328022,G0600750032802,06075032802,1,1,1,1,1
G06007500328023,060750328023,G0600750032802,06075032802,1,1,1,1,1
G06007500329011,060750329011,G0600750032901,06075032901,1,1,1,1,1
G06007500329012,060750329012,G0600750032901,06075032901,1,1,1,1,1
G06007500329013,060750329013,G0600750032901,06075032901,1,1,1,1,1
G06007500329014,060750329014,G0600750032901,06075032901,1,1,1,1,1
G06007500329021,060750329021,G0600750032902,06075032902,1,1,1,1,1
G06007500329022,060750329022,G0600750032902,06075032902,1,1,1,1,1
G06007500329023,060750329023,G0600750032902,06075032902,1,1,1,1,1
G06007500330011,060750330011,G0600750033000,06075033000,1,1,1,1,0.983157517432
G06007500330011,060750330011,G0600750035300,06075035300,0,0,0,0,0.016842482568
G06007500330012,060750330012,G0600750033000,06075033000,1,1,1,1,1
G06007500330013,060750330013,G0600750033000,06075033000,1,1,1,1,1
G06007500330021,060750330021,G0600750033000,06075033000,1,1,1,1,1
G06007500330022,060750330022,G0600750033000,06075033000,1,1,1,1,1
G06007500330023,060750330023,G0600750033000,06075033000,1,1,1,1,1
G06007500331001,060750331001,G0600750033100,06075033100,1,1,1,1,1
G06007500331002,060750331002,G0600750033100,06075033100,1,1,1,1,1
G06007500331003,060750331003,G0600750033100,06075033100,1,1,1,1,1
G06007500331004,060750331004,G0600750033000,06075033000,0,0,0,0,6.97746608e-4
G06007500331004,060750331004,G0600750033100,06075033100,1,1,1,1,0.999302253392
G06007500332011,060750332011,G0600750033201,06075033201,1,1,1,1,0.995430054565
G06007500332011,060750332011,G0600750060400,06075060400,0,0,0,0,0.004569945435
G06007500332031,060750332031,G0600750033203,06075033203,1,1,1,1,1
G06007500332032,060750332032,G0600750033203,06075033203,1,1,1,1,1
G06007500332041,060750332041,G0600750033204,06075033204,1,1,1,1,1
G06007500332042,060750332042,G0600750033204,06075033204,1,1,1,1,1
G06007500332043,060750332043,G0600750033204,06075033204,0.937888198758,0.940553745928,0.934920634921,0.907073509015,0.91422010825
G06007500332043,060750332043,G0600750033201,06075033201,0.062111801242,0.059446254072,0.065079365079,0.092926490985,0.08577989175
G06007500351011,060750351011,G0600750035100,06075035100,1,1,1,1,1
G06007500351012,060750351012,G0600750035100,06075035100,1,1,1,1,1
G06007500351013,060750351013,G0600750035100,06075035100,1,1,1,1,1
G06007500351021,060750351021,G0600750035100,06075035100,1,1,1,1,1
G06007500351022,060750351022,G0600750035100,06075035100,1,1,1,1,1
G06007500351023,060750351023,G0600750035100,06075035100,1,1,1,1,1
G06007500351024,060750351024,G0600750035100,06075035100,1,1,1,1,1
G06007500352011,060750352011,G0600750035201,06075035201,1,1,1,1,1
G06007500352012,060750352012,G0600750035201,06075035201,1,1,1,1,1
G06007500352013,060750352013,G0600750035201,06075035201,1,1,1,1,1
G06007500352014,060750352014,G0600750035201,06075035201,1,1,1,1,1
G06007500352015,060750352015,G0600750035201,06075035201,1,1,1,1,1
G06007500352021,060750352021,G0600750035202,06075035202,1,1,1,1,1
G06007500352022,060750352022,G0600750035202,06075035202,1,1,1,1,1
G06007500352023,060750352023,G0600750035202,06075035202,1,1,1,1,1
G06007500353001,060750353001,G0600750035300,06075035300,1,1,1,1,1
G06007500353002,060750353002,G0600750035300,06075035300,1,1,1,1,1
G06007500353003,060750353003,G0600750035300,06075035300,1,1,1,1,1
G06007500353004,060750353004,G0600750035300,06075035300,1,1,1,1,1
G06007500353005,060750353005,G0600750035300,06075035300,1,1,1,1,1
G06007500353006,060750353006,G0600750035300,06075035300,1,1,1,1,1
G06007500354001,060750354001,G0600750035400,06075035400,1,1,1,1,1
G06007500354002,060750354002,G0600750035400,06075035400,1,1,1,1,1
G06007500354003,060750354003,G0600750035400,06075035400,1,1,1,1,1
G06007500354004,060750354004,G0600750035400,06075035400,1,1,1,1,1
G06007500354005,060750354005,G0600750035400,06075035400,1,1,1,1,1
G06007500401001,060750401001,G0600750040100,06075040100,1,1,1,1,1
G06007500401002,060750401002,G0600750040100,06075040100,1,1,1,1,1
G06007500401003,060750401003,G0600750040100,06075040100,1,1,1,1,1
G06007500401004,060750401004,G0600750040100,06075040100,1,1,1,1,1
G06007500402001,060750402001,G0600750040200,06075040200,1,1,1,1,1
G06007500402002,060750402002,G0600750040200,06075040200,1,1,1,1,1
G06007500402003,060750402003,G0600750040200,06075040200,1,1,1,1,1
G06007500402004,060750402004,G0600750040200,06075040200,1,1,1,1,1
G06007500426011,060750426011,G0600750042601,06075042601,1,1,1,1,1
G06007500426012,060750426012,G0600750042601,06075042601,1,1,1,1,1
G06007500426021,060750426021,G0600750042602,06075042602,1,1,1,1,1
G06007500426022,060750426022,G0600750042602,06075042602,1,1,1,1,1
G06007500426023,060750426023,G0600750042602,06075042602,1,1,1,1,1
G06007500427001,060750427001,G0600750042700,06075042700,1,1,1,1,1
G06007500427002,060750427002,G0600750042700,06075042700,1,1,1,1,1
G06007500427003,060750427003,G0600750042700,06075042700,1,1,1,1,1
G06007500428001,060750428001,G0600750042800,06075042800,1,1,1,1,1
G06007500428002,060750428002,G0600750042800,06075042800,0.998855371693,0.998915728069,0.998677574298,0.998699400363,0.969070595649
G06007500428002,060750428002,G0600750060100,06075060100,0.001144628307,0.001084271931,0.001322425702,0.001300599637,0.030929404351
G06007500428003,060750428003,G0600750042800,06075042800,1,1,1,1,1
G06007500451001,060750451001,G0600750045100,06075045100,1,1,1,1,1
G06007500451002,060750451002,G0600750045100,06075045100,1,1,1,1,1
G06007500451003,060750451003,G0600750045100,06075045100,1,1,1,1,1
G06007500452011,060750452011,G0600750045200,06075045200,1,1,1,1,1
G06007500452012,060750452012,G0600750045200,06075045200,1,1,1,1,1
G06007500452013,060750452013,G0600750045200,06075045200,1,1,1,1,1
G06007500452021,060750452021,G0600750045200,06075045200,1,1,1,1,1
G06007500452022,060750452022,G0600750045200,06075045200,1,1,1,1,1
G06007500476001,060750476001,G0600750047600,06075047600,1,1,1,1,1
G06007500476002,060750476002,G0600750047600,06075047600,1,1,1,1,1
G06007500476003,060750476003,G0600750047600,06075047600,1,1,1,1,1
G06007500476004,060750476004,G0600750047600,06075047600,1,1,1,1,1
G06007500477011,060750477011,G0600750047701,06075047701,1,1,1,1,1
G06007500477012,060750477012,G0600750047701,06075047701,1,1,1,1,1
G06007500477013,060750477013,G0600750047701,06075047701,1,1,1,1,1
G06007500477021,060750477021,G0600750047702,06075047702,1,1,1,1,1
G06007500477022,060750477022,G0600750047702,06075047702,1,1,1,1,1
G06007500477023,060750477023,G0600750047702,06075047702,1,1,1,1,1
G06007500478011,060750478011,G0600750047801,06075047801,1,1,1,1,1
G06007500478012,060750478012,G0600750047801,06075047801,1,1,1,1,1
G06007500478013,060750478013,G0600750047801,06075047801,1,1,1,1,1
G06007500478021,060750478021,G0600750047802,06075047802,1,1,1,1,1
G06007500478022,060750478022,G0600750047802,06075047802,1,1,1,1,1
G06007500478023,060750478023,G0600750047802,06075047802,1,1,1,1,1
G06007500479021,060750479021,G0600750047902,06075047902,1,1,1,1,1
G06007500479022,060750479022,G0600750047902,06075047902,1,1,1,1,1
G06007500479023,060750479023,G0600750047902,06075047902,0.905809859155,0.905544147844,0.887814313346,0.87962962963,0.911189239794
G06007500479023,060750479023,G0600750980200,06075980200,0.094190140845,0.094455852156,0.112185686654,0.12037037037,0.088810760206
G06007500479031,060750479031,G0600750047901,06075047901,1,1,1,1,1
G06007500479032,060750479032,G0600750047901,06075047901,1,1,1,1,1
G06007500479033,060750479033,G0600750047901,06075047901,1,1,1,1,1
G06007500479041,060750479041,G0600750047901,06075047901,1,1,1,1,1
G06007500479042,060750479042,G0600750047901,06075047901,1,1,1,1,1
G06007500601001,060750601001,G0600750060100,06075060100,0.994854564152,0.996336719159,0.999007121261,0.999053041903,0.998966772056
G06007500601001,060750601001,G0600750042800,06075042800,0.005145435848,0.003663280841,9.92878739e-4,9.46958097e-4,0.001033227944
G06007500601002,060750601002,G0600750060100,06075060100,1,1,1,1,1
G06007500604001,060750604001,G0600750060400,06075060400,0.999999251236,0.999999251236,0.999999251236,0.999999251236,0.999863923402
G06007500604001,060750604001,G0600810600900,06081600900,7.48764e-7,7.48764e-7,7.48764e-7,7.48764e-7,1.36076598e-4
G06007500604002,060750604002,G0600750060400,06075060400,1,1,1,1,0.998103800546
G06007500604002,060750604002,G0600750033100,06075033100,0,0,0,0,9.95757646e-4
G06007500604002,060750604002,G0600750035400,06075035400,0,0,0,0,7.44954517e-4
G06007500604002,060750604002,G0600810600900,06081600900,0,0,0,0,1.5548729e-4
G06007500605021,060750605021,G0600750060502,06075060502,0.717686228988,0.693395527927,0.794086684659,0.795645422502,0.495225703408
G06007500605021,060750605021,G0600750980501,06075980501,0.277847824501,0.30163758841,0.203209782093,0.201701917188,0.489002251182
G06007500605021,060750605021,G0600750026302,06075026302,0.00446594651,0.004966883663,0.002703533248,0.002652660311,0.015772045409
G06007500605022,060750605022,G0600750060502,06075060502,1,1,1,1,1
G06007500605023,060750605023,G0600750060502,06075060502,1,1,1,1,1
G06007500607011,060750607011,G0600750060700,06075060700,1,1,1,1,1
G06007500607012,060750607012,G0600750060700,06075060700,1,1,1,1,1
G06007500607013,060750607013,G0600750060700,06075060700,1,1,1,1,1
G06007500607021,060750607021,G0600750060700,06075060700,1,1,1,1,0.997365556797
G06007500607021,060750607021,G0600750022600,06075022600,0,0,0,0,0.002634443203
G06007500607031,060750607031,G0600750060700,06075060700,1,1,1,1,1
G06007500607032,060750607032,G0600750060700,06075060700,1,1,1,1,1
G06007500607033,060750607033,G0600750018000,06075018000,0,0,0,0,0.020939819614
G06007500607033,060750607033,G0600750060700,06075060700,1,1,1,1,0.979060180386
G06007500610001,060750610001,G0600750026402,06075026402,0,0,0,0,0.012770256429
G06007500610001,060750610001,G0600750061000,06075061000,1,1,1,1,0.987229743571
G06007500610002,060750610002,G0600750061000,06075061000,1,1,1,1,0.993269831541
G06007500610002,060750610002,G0600750023300,06075023300,0,0,0,0,0.002339377496
G06007500610002,060750610002,G0600750026402,06075026402,0,0,0,0,0.004390790963
G06007500610003,060750610003,G0600750061000,06075061000,1,1,1,1,1
G06007500611011,060750611011,G0600750061100,06075061100,1,1,1,1,1
G06007500611012,060750611012,G0600750061100,06075061100,1,1,1,1,1
G06007500611021,060750611021,G0600750061100,06075061100,1,1,1,1,1
G06007500611022,060750611022,G0600750061100,06075061100,1,1,1,1,1
G06007500612001,060750612001,G0600750061200,06075061200,1,1,1,1,0.999047142515
G06007500612001,060750612001,G0600750023102,06075023102,0,0,0,0,9.52857485e-4
G06007500612002,060750612002,G0600750061200,06075061200,1,1,1,1,1
G06007500612003,060750612003,G0600750061200,06075061200,1,1,1,1,1
G06007500614011,060750614011,G0600750061400,06075061400,1,1,1,1,1
G06007500614012,060750614012,G0600750061400,06075061400,1,1,1,1,1
G06007500614013,060750614013,G0600750061400,06075061400,1,1,1,1,1
G06007500614021,060750614021,G0600750022600,06075022600,0,0,0,0,0.040994594595
G06007500614021,060750614021,G0600750061400,06075061400,1,1,1,1,0.959005405405
G06007500614022,060750614022,G0600750022600,06075022600,0,0,0,0,0.0241410818
G06007500614022,060750614022,G0600750061400,06075061400,1,1,1,1,0.9758589182
G06007500615011,060750615011,G0600750061500,06075061500,1,1,1,1,1
G06007500615012,060750615012,G0600750061500,06075061500,1,1,1,1,1
